 begins_at open_price close_price high_price low_price
320 2017-01-02T00:00:00Z 8.55 8.55 8.55 8.55
321 2017-01-03T00:00:00Z 9.76 9.76 9.76 9.76
322 2017-01-04T00:00:00Z 11.0 11.0 11.0 11.0
323 2017-01-05T00:00:00Z 10.59 10.59 10.59 10.59
324 2017-01-06T00:00:00Z 10.19 10.19 10.19 10.19
325 2017-01-07T00:00:00Z 10.07 10.07 10.07 10.07
326 2017-01-08T00:00:00Z 10.42 10.42 10.42 10.42
327 2017-01-09T00:00:00Z 10.24 10.24 10.24 10.24
328 2017-01-10T00:00:00Z 10.68 10.68 10.68 10.68
329 2017-01-11T00:00:00Z 9.87 9.87 9.87 9.87
330 2017-01-12T00:00:00Z 9.76 9.76 9.76 9.76
331 2017-01-13T00:00:00Z 10.24 10.24 10.24 10.24
332 2017-01-14T00:00:00Z 9.88 9.88 9.88 9.88
333 2017-01-15T00:00:00Z 9.81 9.81 9.81 9.81
334 2017-01-16T00:00:00Z 9.6 9.6 9.6 9.6
335 2017-01-17T00:00:00Z 10.15 10.15 10.15 10.15
336 2017-01-18T00:00:00Z 10.25 10.25 10.25 10.25
337 2017-01-19T00:00:00Z 10.45 10.45 10.45 10.45
338 2017-01-20T00:00:00Z 10.72 10.72 10.72 10.72
339 2017-01-21T00:00:00Z 10.86 10.86 10.86 10.86
340 2017-01-22T00:00:00Z 10.76 10.76 10.76 10.76
341 2017-01-23T00:00:00Z 10.77 10.77 10.77 10.77
342 2017-01-24T00:00:00Z 10.57 10.57 10.57 10.57
343 2017-01-25T00:00:00Z 10.66 10.66 10.66 10.66
344 2017-01-26T00:00:00Z 10.71 10.71 10.71 10.71
345 2017-01-27T00:00:00Z 10.68 10.68 10.68 10.68
346 2017-01-28T00:00:00Z 10.58 10.58 10.58 10.58
347 2017-01-29T00:00:00Z 10.51 10.51 10.51 10.51
348 2017-01-30T00:00:00Z 10.73 10.73 10.73 10.73
349 2017-01-31T00:00:00Z 10.76 10.76 10.76 10.76
350 2017-02-01T00:00:00Z 10.73 10.73 10.73 10.73
351 2017-02-02T00:00:00Z 10.78 10.78 10.78 10.78
352 2017-02-03T00:00:00Z 10.98 10.98 10.98 10.98
353 2017-02-04T00:00:00Z 11.3 11.3 11.3 11.3
354 2017-02-05T00:00:00Z 11.23 11.23 11.23 11.23
355 2017-02-06T00:00:00Z 11.32 11.32 11.32 11.32
356 2017-02-07T00:00:00Z 11.51 11.51 11.51 11.51
357 2017-02-08T00:00:00Z 11.47 11.47 11.47 11.47
358 2017-02-09T00:00:00Z 11.06 11.06 11.06 11.06
359 2017-02-10T00:00:00Z 11.31 11.31 11.31 11.31
360 2017-02-11T00:00:00Z 11.39 11.39 11.39 11.39
361 2017-02-12T00:00:00Z 11.36 11.36 11.36 11.36
362 2017-02-13T00:00:00Z 11.31 11.31 11.31 11.31
363 2017-02-14T00:00:00Z 12.98 12.98 12.98 12.98
364 2017-02-15T00:00:00Z 13.06 13.06 13.06 13.06
365 2017-02-16T00:00:00Z 12.96 12.96 12.96 12.96
366 2017-02-17T00:00:00Z 12.74 12.74 12.74 12.74
367 2017-02-18T00:00:00Z 12.8 12.8 12.8 12.8
368 2017-02-19T00:00:00Z 12.78 12.78 12.78 12.78
369 2017-02-20T00:00:00Z 12.54 12.54 12.54 12.54
370 2017-02-21T00:00:00Z 12.84 12.84 12.84 12.84
371 2017-02-22T00:00:00Z 12.69 12.69 12.69 12.69
372 2017-02-23T00:00:00Z 13.14 13.14 13.14 13.14
373 2017-02-24T00:00:00Z 13.22 13.22 13.22 13.22
374 2017-02-25T00:00:00Z 13.72 13.72 13.72 13.72
375 2017-02-26T00:00:00Z 14.95 14.95 14.95 14.95
376 2017-02-27T00:00:00Z 15.5 15.5 15.5 15.5
377 2017-02-28T00:00:00Z 16.05 16.05 16.05 16.05
378 2017-03-01T00:00:00Z 17.87 17.87 17.87 17.87
379 2017-03-02T00:00:00Z 19.21 19.21 19.21 19.21
380 2017-03-03T00:00:00Z 19.6 19.6 19.6 19.6
381 2017-03-04T00:00:00Z 18.65 18.65 18.65 18.65
382 2017-03-05T00:00:00Z 19.2 19.2 19.2 19.2
383 2017-03-06T00:00:00Z 19.97 19.97 19.97 19.97
384 2017-03-07T00:00:00Z 18.95 18.95 18.95 18.95
385 2017-03-08T00:00:00Z 16.52 16.52 16.52 16.52
386 2017-03-09T00:00:00Z 18.0 18.0 18.0 18.0
387 2017-03-10T00:00:00Z 19.1 19.1 19.1 19.1
388 2017-03-11T00:00:00Z 21.5 21.5 21.5 21.5
389 2017-03-12T00:00:00Z 23.6 23.6 23.6 23.6
390 2017-03-13T00:00:00Z 28.76 28.76 28.76 28.76
391 2017-03-14T00:00:00Z 28.99 28.99 28.99 28.99
392 2017-03-15T00:00:00Z 35.0 35.0 35.0 35.0
393 2017-03-16T00:00:00Z 45.6 45.6 45.6 45.6
